category,location_type,context,outcome_status,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date
drugs,Force,,,03d4b4a705ad82efd910bc51b8955760d651fb47bfe14619f0ce0e52253e80f0,115391568,,2023-12,52.627137,1739115,On or near St Albans Road,-1.117058,Local resolution,2023-12
drugs,Force,,,2e9e69a881631a08b6a641f7bf7e28d54034cfa75c1d24cccdd9f8e3398a5c57,115392858,,2023-12,52.633431,1738926,On or near Swain Street,-1.123241,Formal action is not in the public interest,2023-12
drugs,Force,,,3ef56c3db250a786eb839be1ddd565d105489674944c2c350acebff16a1df1f5,115393402,,2023-12,52.628473,1737234,On or near Harrow Road,-1.153553,Status update unavailable,2024-04
drugs,Force,,,b70e10f16903837becb9c02cad3a16db685645af79c63190d815765594275e9f,115391291,,2023-12,52.623681,1737804,On or near Lineker Road,-1.140941,Local resolution,2023-12
drugs,Force,,,439aca4a0fa109fc98a4a1f645a94c820510cda07ce64e85de900369a16d8570,115387639,,2023-12,52.630902,1739481,On or near Worthington Street,-1.110747,Local resolution,2023-12
drugs,Force,,,cbfd00f80a658ef7a359293e360e3690ceefdbb50e81ab81930b5421d054b699,115392774,,2023-12,52.625551,1737260,On or near Petrol Station,-1.152191,Court result unavailable,2024-06
drugs,Force,,,a795f7854d947714d95a17734a1b32d712dc4263797f3195e43bba5895155245,115391394,,2023-12,52.623512,1739468,On or near Stanley Road,-1.110749,Court result unavailable,2024-09
drugs,Force,,,cbb7182d04f3094af732648740e85854035ef9b818937738075350e55f2f02dd,115401671,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Formal action is not in the public interest,2024-01
drugs,Force,,,af5685170a2cbeb3ea4ce4e10b56d4cd47f73d582f836faf3bbbf7f7bbdee144,115385384,,2023-12,52.634169,1738654,On or near Colton Street,-1.128191,Unable to prosecute suspect,2024-03
drugs,Force,,,55adb7705b83ee1aeb0fc64c3fd99e80837edd87c1f9e46859b04b70c86bdb59,115401209,,2023-12,52.637257,1737923,On or near Highcross Street,-1.139936,Local resolution,2024-01
drugs,Force,,,91749632656bc9fa97d9daeb93026710aa3b43e4d8f45e010f98876f069c66ae,115389576,,2023-12,52.628748,1737764,On or near Western Boulevard,-1.143043,Local resolution,2023-12
drugs,Force,,,0d63e085493a81493719ba044503ad3889fbe66bf859ad33e03b424b23f26071,115392024,,2023-12,52.625748,1737962,On or near Thirlmere Street,-1.139615,Status update unavailable,2024-04
drugs,Force,,,2b0ce5f4c8ea200db8c3015ac339618cc01ed0b804ab54d9f0982bb25b2c36d5,115388026,,2023-12,52.638194,1738859,On or near Brougham Street,-1.122939,Local resolution,2023-12
drugs,Force,,,e08a29006311d6ca3ecf13eb36a65a6c6d18b7e298a7a568dcb488311f6ce6b0,115384783,,2023-12,52.631777,1737346,On or near Catesby Street,-1.150416,Investigation complete; no suspect identified,2023-12
drugs,Force,,,974a81704249fe57b1f24a8b7bff999d81e17f6c915d7780156b0ec8a4fa9af8,115392725,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Unable to prosecute suspect,2024-02
drugs,Force,,,12519ece7cc5aadeb06a4922d51d15d493c025367b1e81bfb4b7a002b637c53b,115385106,,2023-12,52.635555,1738528,On or near Yeoman Lane,-1.129626,Offender given a caution,2023-12
drugs,Force,,,633ccf7de9530b61e1e8a454add5b1ee90d12fa14b7a4a8ae383dc878e96cb4c,115385060,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Unable to prosecute suspect,2024-05
other-theft,Force,,,04acdec2e56ead875121faf0fd9bb666b578c5160a09f2c772d91edf5e5dec84,115384728,,2023-12,52.635865,1739218,On or near Garendon Street,-1.115685,Status update unavailable,2024-04
other-theft,Force,,,335ed64eded6036b0019a3aee54ca847375db1e9b7221335377aba8acd5609e0,115393997,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,12a233d68061be1ae6dac79436627555ba523944c0824d618339491856e23b11,115390037,,2023-12,52.623324,1737599,On or near Woodford Road,-1.146296,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,0726cfb036e4fec8b546d91ade14705d904043b778def2c47088dc7d4bd40479,115390137,,2023-12,52.630282,1738149,On or near Oxford Street,-1.136306,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,d9a8cb7f6077da71cf28df0c86d5be7a1fe7948c03dab075fce53288c9836801,115390427,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,84a584bc08adf84224baefdc900851c0b1074485c8b9b48dbf9f048f6add6e08,115388915,,2023-12,52.629483,1738118,On or near Grange Lane,-1.136425,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,5a51ba6936f629bcd2ddf1a3175aa7a75fab950d589f789fc6a0b2d5465b1618,115390624,,2023-12,52.636623,1737784,On or near Ruding Street,-1.142978,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,09a5240f30df1206c8601a231b0a89dfeee88f782c559297db6f95fa9492ccd0,115390659,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,e19174a6c064f41312d8d00e8950b725068bae69b1aaf56dd07be7dee82f7583,115390662,,2023-12,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,2628ab9ece1ad7a8e05eb7f962242ce767794a3f389f9065c41a83a2d777dcd3,115390694,,2023-12,52.634409,1738338,On or near Shopping Area,-1.133652,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,8a93218144298fae7923caa98c40fc3afb2a66e558efee6c9a838d210f362bbe,115392169,,2023-12,52.630574,1738432,On or near King Street,-1.131985,Unable to prosecute suspect,2023-12
other-theft,Force,,,341250708aeb52d4537fc29b8f503d32b4b31ec15faf163fc1c2612ad0de0076,115390910,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,8ecc8cd6209d12a10a5fb64d941ed9db08b1702c0e2d3b329930860ee6926f15,115391049,,2023-12,52.633502,1738435,On or near Bishop Street,-1.131662,Court result unavailable,2024-06
other-theft,Force,,,3c4ad14d5fa8492bc28421459c1b05048468ac9df288c369f19607f824844e0f,115391242,,2023-12,52.637556,1738177,On or near St Peters Lane,-1.135305,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,b2806bb784997473e771459e2f449c0490844250709ea8c3699b08d41cde57f3,115390786,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,43c5410a67dc26a3a28b6cf50f8a96ee53ea94197d4a2b7087286ce93d0b7233,115391480,,2023-12,52.630796,1738392,On or near Marlborough Street,-1.132868,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,c6f065e3718bb01e32e08d9630d795b46c76423f12e818c9b2614794d0a64008,115392252,,2023-12,52.638366,1738144,On or near Short Street,-1.134122,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,913e5e01afdb47f91e93058072bcff740578316a9f22e350752655368da124e8,115392261,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,d07f32b56706994f2e1c5c6ac3311993eb82f2e67b4f3f675c8fe154b9245ecf,115392267,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,3c7c11fec909d03e4777e4389291abee617f5e8c9f3f3ff3a59851a8f9c85daf,115392528,,2023-12,52.634409,1738338,On or near Shopping Area,-1.133652,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,912e534e46d7281e2deb6c9503c99f1da97278cf04c1d787d977abad5337c6d3,115392532,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,7187170eb2cb36ce95e6d25a8db05010012a7709aa0b3b4c7fd3be0dbb57a361,115392541,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,8fa555fb59cc790e47df9fd392258b66031281f8941ad2d06d5ada655e53c9fc,115392637,,2023-12,52.620491,1738051,On or near Sports/recreation Area,-1.138014,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,5910bc23f52f7f291aa4039fe9096160ca25e4c5cff520262b01828032c85b20,115387306,,2023-12,52.636133,1738084,On or near Shopping Area,-1.137402,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,a0ca90ba5bb2a45a377b9e8d505bd6c28670397160a4a23e8ea8434bce3e5e9d,115393029,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,baf768c1cb4a7c7a1cee3df539e76974d886f35cb52e3bdb3f401a3efb1aae0a,115393095,,2023-12,52.635399,1738303,On or near Shopping Area,-1.134107,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,97313fa2b7a8014528629f5e3aa6fe551bfd39246bc31f71a2632fa9a52a858b,115393127,,2023-12,52.635647,1738106,On or near Shires Lane,-1.137293,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,681c2c0e401eb90502246b67be221abb5fcf54fb0fdc4ecd310fbc9ec3a83217,115390649,,2023-12,52.636623,1737784,On or near Ruding Street,-1.142978,Unable to prosecute suspect,2024-03
other-theft,Force,,,403dd9f7dca1275d4d88d0972e5ee07be2426b28d68a9ea00522a9e632f7d53a,115393965,,2023-12,52.642530,1738756,On or near Junction Road,-1.125793,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,a51747425023ee68bebf9630ec3d7efd0ed564810fd4ebdbe6588f92b64a8678,115394001,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f87479a5bfd859626cbcddb7a2266fb091849c4a3a1b7701f28601c34f00e4db,115394005,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,018c1c87a9e4eaa5414edf83fb107f84a8ceefa11f3f3d9bdb9c083176942d98,115394019,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,63cb996dd73f43820d7446d2d8a69e2681bf25e3fde807f06008dd6323aedabc,115394038,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,e1ee9d20bd796a7ea4cc651f516a2d6f2c8769d2e468d86774c627295955a8fc,115394146,,2023-12,52.634406,1738400,On or near Nightclub,-1.132309,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,b620efe331c82f9999043688f0c146db811561fae7efe907d1c9be9c9e8dc5cb,115386778,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,06022a6adce214aa5f530aaf8fa46329e076add248bcdbc3e2ca187c2a202e06,115393734,,2023-12,52.632052,1737636,On or near Supermarket,-1.146096,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,be36ede00ed1a7fa13907232595d35680128560125c6fcef853549944efcfe3a,115386618,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,5ab08c4c5aa0f730223d95f131639247f151e67e73f40c55b5e826dad33ba7a3,115386355,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2024-01
other-theft,Force,,,9afea610984ae6afbf5d2eda2a3c89ca87d2cc72e135377b65ac7b85ab927836,115395899,,2023-12,52.629772,1738397,On or near Parking Area,-1.132917,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f92cf376e47db84afd0a78ff9ca019da7ee76baee0adcdcc2b4e3c5db4bc07b5,115395902,,2023-12,52.638573,1738510,On or near Lower Lee Street,-1.130556,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,735478b837b0781eef9573084daa56a87490ac3119f29034e2341310cbffb2fb,115394744,,2023-12,52.633297,1739224,On or near Pluto Close,-1.116121,Unable to prosecute suspect,2023-12
other-theft,Force,,,a6db7059e50649e8d76a9f52310d8645d9607b28af3cd803efe6fed6a300e563,115394822,,2023-12,52.630673,1737325,On or near Luther Street,-1.151886,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,8b76ef240f9b812150f90264aa0a232e5f891d4f1722ce88a9bd383a82796686,115394857,,2023-12,52.633879,1738375,On or near Horsefair Street,-1.132821,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f3a686d0be4900d733c39dae01411acbe7124c4c1a63d1bb503ab289634017f2,115394863,,2023-12,52.630034,1738837,On or near Nelson Street,-1.124594,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,d499c842e64262e86a86ee8d46a754bce83fc33b6dbc0e21cb376dee438a6982,115394957,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,18c06137f6140a7c46a9a11a0e1181523e50ba83ac7e6d2a6742a8f68613dcb0,115394986,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,ad6b9549230be5c5b563d25168d77dad421ab287bc488bfc412482fd9bfd0ed5,115395047,,2023-12,52.633879,1738375,On or near Horsefair Street,-1.132821,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,33c0504307a9f2b92ceb4c6ec495184e1a962b3c51236c6c6d461fe2e1b3e01e,115395167,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,57481c81f00a268b396ac1c9c20447a1058a4c40f31f6875647364748f93108d,115396206,,2023-12,52.634706,1737807,On or near Bath Lane,-1.142691,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,8058ffa62b503c5de925c648a28fbef466b3a7a0d866c00b6d375623e56d1295,115396337,,2023-12,52.637843,1738541,On or near Shopping Area,-1.130275,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,d583c3fa9921e59dec6141e6bec6971228bcbfc01e2b8026ab8ac82477f35f87,115396370,,2023-12,52.636235,1737783,On or near Blackfriars Street,-1.142794,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,207277ba5409e02ba7902836d5ebc2276d1782eb9fa7637ef0f3d4253ce1b1e2,115396606,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,dfb1c112e9c77d4dfb1149d6cb056863e234b7eb755181a2ce6fb41b676b137c,115396680,,2023-12,52.628536,1739547,On or near Biddulph Avenue,-1.109318,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,3c2579a6b0856935f462b7e88bbd69ce4d1c4f960c6e19ab047b88839d60c303,115396714,,2023-12,52.625551,1737260,On or near Petrol Station,-1.152191,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,16fb568b6dcaaaf2508d70e4cd5eea91ee38309d625be1a9b37574e4e044dce4,115385245,,2023-12,52.623392,1738784,On or near University Road,-1.124756,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,6c4033fe701a3de0b2c810730b2e3e02debe019f01c92a8ae21199ba57b30b49,115396880,,2023-12,52.633938,1737254,On or near King Richards Road,-1.152162,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,e2940d67edb7a145d14595e90db12c75d571e5316169d63c19e8b8a6a6a479d0,115390569,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,e641097f0beb3cf959a83d6318e887cf31707dae1f526a48f6f3a682bd5f3b5d,115397355,,2023-12,52.634406,1738400,On or near Nightclub,-1.132309,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f8ef1511758b779d64f8f240e808bb885169e2a373975cba7592766cf47b7867,115397480,,2023-12,52.640513,1738601,On or near Gower Street,-1.128966,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,3d8add4663af08784544a51f9b1f04b4425a48313eefe3b6a7f7ab2e5f359bc8,115397522,,2023-12,52.630510,1738897,On or near Glebe Street,-1.123255,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,40a9bc6c8f3eea1bc75266d4f3d5c2b54228811b799198a8fcbe1ed33535e2af,115397644,,2023-12,52.636133,1738084,On or near Shopping Area,-1.137402,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,b31d6c44b8ec8bba7d6df0d1c2d6f356b6c995e8f274ad93eb0cc9ee3790e885,115397719,,2023-12,52.639872,1739117,On or near Parking Area,-1.118959,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,3a55e7cc0e327346d972bb41ebc064aa639d3235ba3ac130e9de5d0ea7a3c9e9,115398232,,2023-12,52.633502,1738435,On or near Bishop Street,-1.131662,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,d8fb818e485dccbd2e7ff28eab2365b7c47bfef4e6509a3c133532ce6cf33367,115398270,,2023-12,52.636557,1737701,On or near All Saints Road,-1.143748,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,758f8d96a62347bb26747449bf6a11af6875f49df810b028cbb43551cc42c457,115398563,,2023-12,52.634406,1738400,On or near Nightclub,-1.132309,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f5da9d6639b7c8febe69fad0b7dbd52c13f9af49067c9430fc358f86c4ce3174,115398899,,2023-12,52.642530,1738756,On or near Junction Road,-1.125793,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f3777910c335aa8af6337ae09e1151f0617086cb79525f7a3f63602cd9deb318,115399363,,2023-12,52.626936,1737916,On or near Grasmere Street,-1.139814,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,d7c57631b755c83f84f7fbd762664cd84de70877a92b5d914f4015e71fae308b,115399470,,2023-12,52.636399,1738701,On or near Nightclub,-1.127097,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,dbcc3eb73e5049642a7357d146d4f00023d9e237a65f1fc9ff33a9d6bf6ba3be,115399641,,2023-12,52.632805,1738842,On or near Campbell Street,-1.124819,Unable to prosecute suspect,2023-12
other-theft,Force,,,71b4bddce6518a8bb5b4e1d6860cb15f45e069de86fb3ae9d64172b5611e6315,115400578,,2023-12,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,e2edb8a15648fe1c956fe6b814f694d70dd479e1190bf11232d76254ecb65093,115400594,,2023-12,52.621217,1737965,On or near Pavilion Close,-1.138404,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,f6f6f37494ab8990bdbfbef102fa06f5b7555290b3be205a5fc3cbc2bedce851,115401237,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,ea605eb567dc62c55cc01334d96409fb4e7a28eb35be24442fdca5b614b94e4e,115401490,,2023-12,52.629217,1737192,On or near Westcotes Drive,-1.154484,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,a240b521ade13b3eccdbd7a4a8f310c51470bca786d3cf746994d1a6f0288319,115401604,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2023-12
other-theft,Force,,,b98071c5e3ee2577d1c06ccedcbeb563245df46d96b9fbffeeb30db587dd409c,115401674,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2023-12
